,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
114,114.0,500.0,0.0,0.0,0.0,0.1970384269952774,-25.926896202087402,-0.00048507598439573486,0.027791635702435584,4.0361433029174805,57500.0,5000.0,0.0,7.454214572906494,16.980658292770386,6429.623382806778
115,115.0,500.0,394.0,0.0,1.0,0.2047840654850006,-25.91014567565918,-0.0007318882999279594,0.030812204648337248,4.0507917404174805,58000.0,5000.0,0.0,7.348768949508667,15.897296667098999,6462.501255750656
116,116.0,500.0,144.0,0.0,1.0,0.20847973227500916,-25.921619918823243,0.0004622507642488927,0.028895619611324613,3.9697256088256836,58500.0,5000.0,0.0,7.43850302696228,17.012673377990723,6495.906056404114
117,117.0,500.0,437.0,0.0,1.0,0.21733926236629486,-25.928045471191407,-0.0006150886508403346,0.030992175390590064,4.04208517074585,59000.0,5000.0,0.0,7.512633562088013,16.278024673461914,6528.419144868851
118,118.0,500.0,0.0,0.0,0.0,0.20648187398910522,-25.920825988769533,0.0008701871544326423,0.02863924266331474,3.9419901371002197,59500.0,5000.0,0.0,7.454963684082031,17.684714317321777,6563.470821619034
119,119.0,500.0,0.0,0.0,0.0,0.21935588121414185,-25.96265082550049,0.00021706753334001404,0.02796974838245302,3.9847023487091064,60000.0,5000.0,0.0,7.543057203292847,17.865909814834595,6598.112358093262
120,120.0,500.0,0.0,0.0,0.0,0.21033351123332977,-25.795415740966796,-0.00010058413392471265,0.028151348795547777,4.007798671722412,60500.0,5000.0,0.0,7.523555755615234,18.245224475860596,7091.093354940414
121,121.0,500.0,142.0,0.0,1.0,0.21227839589118958,-25.743925971984865,0.0008349880358873633,0.025927424817339832,3.9385735988616943,61000.0,5000.0,0.0,7.482346296310425,17.474230766296387,7125.218188762665
122,122.0,500.0,0.0,0.0,0.0,0.23061764240264893,-25.73686849975586,-0.000400224011010323,0.027039898533591608,4.030599594116211,61500.0,5000.0,0.0,7.495673894882202,16.786006689071655,7158.8493893146515
123,123.0,500.0,303.0,0.0,1.0,0.24407288432121277,-25.608499069213867,0.0009613734578233561,0.02422107460543541,3.9256157875061035,62000.0,5000.0,0.0,7.499234437942505,16.700350761413574,7192.128494977951
124,124.0,500.0,0.0,0.0,0.0,0.2420455664396286,-25.614313385009766,-0.000380751105483796,0.0253851262267461,4.03113317489624,62500.0,5000.0,0.0,7.46062159538269,17.359832525253296,7226.375476360321
125,125.0,500.0,0.0,0.0,0.0,0.24175453186035156,-25.525609298706055,-0.0005238601297605783,0.026742823836773014,4.040529727935791,63000.0,5000.0,0.0,7.466978073120117,18.433223962783813,7261.682098388672
126,126.0,500.0,0.0,0.0,0.0,0.2605358958244324,-25.432306114196777,-0.00010565683683671523,0.027037546336518718,4.0081329345703125,63500.0,5000.0,0.0,7.4620747566223145,16.89601969718933,7295.469711780548
127,127.0,500.0,0.0,0.0,0.0,0.27624645829200745,-25.41689289855957,-0.00024425090749900845,0.028104969823953913,4.018390655517578,64000.0,5000.0,0.0,7.454032897949219,16.02742099761963,7328.525584220886
