,episode,num_steps,score,success,estimated_score,critic_loss,actor_loss,forward_reward_loss,reverse_reward_loss,reversible_ratio,for_loss,inv_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,success_buffer,reverse_buffer,reversal_buffer,num_env1_updates,num_env2_updates,train_time,episode_time,total_time
98,98.0,500.0,0.0,0.0,0.0,178.7253875732422,-158.16734494018556,0.0,0.0,0.0,0.0,0.0,0.007152229875326157,0.2800148371833157,3.949240207672119,49500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.391138315200806,20.41052508354187,6966.021997451782
99,99.0,500.0,0.0,0.0,0.0,182.37771606445312,-161.693689453125,0.0,0.0,0.0,0.0,0.0,0.0015365359485149384,0.27880854663862037,3.989042043685913,50000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.97425651550293,21.91382884979248,7008.90264749527
100,100.0,500.0,0.0,0.0,0.0,171.12794494628906,-164.91750561523438,0.0,0.0,0.0,0.0,0.0,-0.024133513525128363,0.28896747157986497,4.16995906829834,50500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.439100027084351,22.02584934234619,7578.288414716721
101,101.0,500.0,0.0,0.0,0.0,133.99305725097656,-167.3721817626953,0.0,0.0,0.0,0.0,0.0,0.000171538844704628,0.29370388761925853,3.998948574066162,51000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.543593168258667,23.103789567947388,7622.041520357132
102,102.0,500.0,0.0,0.0,0.0,122.11937713623047,-168.98661038208007,0.0,0.0,0.0,0.0,0.0,-0.001173253208398819,0.28958386951559656,4.008179664611816,51500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.003628969192505,22.24773097038269,7665.762987375259
103,103.0,500.0,0.0,0.0,0.0,104.24065399169922,-171.12298028564453,0.0,0.0,0.0,0.0,0.0,-0.00695654347538948,0.2909097807912754,4.04816198348999,52000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.695172548294067,21.399329900741577,7708.715173959732
104,104.0,500.0,0.0,0.0,0.0,102.0518569946289,-171.97915884399413,0.0,0.0,0.0,0.0,0.0,-0.006471036791801453,0.29585136602210677,4.0440216064453125,52500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.55967116355896,19.731091499328613,7751.418791055679
105,105.0,500.0,0.0,0.0,0.0,98.22039794921875,-174.43755639648438,0.0,0.0,0.0,0.0,0.0,-0.009921333737671375,0.299073975391456,4.067076206207275,53000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.918282985687256,21.027772426605225,7794.649892091751
106,106.0,500.0,0.0,0.0,0.0,82.18714141845703,-175.31121307373047,0.0,0.0,0.0,0.0,0.0,-0.0032242027670145034,0.30730820280070004,4.021132469177246,53500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.66858434677124,21.53531765937805,7839.7734961509705
107,107.0,500.0,0.0,0.0,0.0,77.76539611816406,-175.67990872192382,0.0,0.0,0.0,0.0,0.0,0.022073329087346792,0.27652218037641235,3.843975067138672,54000.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.004893779754639,20.397608518600464,7883.914287567139
108,108.0,500.0,0.0,0.0,0.0,73.37198638916016,-177.3930271911621,0.0,0.0,0.0,0.0,0.0,0.0001044737957417965,0.27778404298241244,3.999311923980713,54500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.019999742507935,22.568386554718018,7929.2531914711
109,109.0,500.0,0.0,0.0,0.0,65.30139923095703,-176.76108392333984,0.0,0.0,0.0,0.0,0.0,0.01839080884006398,0.2564910990459218,3.8598711490631104,55000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.935546636581421,21.347550868988037,7971.884402990341
110,110.0,500.0,0.0,0.0,0.0,63.151676177978516,-176.34477700805664,0.0,0.0,0.0,0.0,0.0,0.003577961478382349,0.25073697319123106,3.9716906547546387,55500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.980276823043823,21.8334481716156,8017.140979528427
111,111.0,500.0,0.0,0.0,0.0,97.43955993652344,-176.4603526916504,0.0,0.0,0.0,0.0,0.0,-0.013232276586815715,0.2524466265553816,4.1070027351379395,56000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.389132261276245,21.57183027267456,8062.930384874344
112,112.0,500.0,0.0,0.0,0.0,140.37994384765625,-181.44691818237305,0.0,0.0,0.0,0.0,0.0,-0.002899187371134758,0.27699180217250136,4.021195888519287,56500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.8179566860198975,21.74935507774353,8107.338379859924
113,113.0,500.0,0.0,0.0,0.0,133.3340301513672,-182.46459637451173,0.0,0.0,0.0,0.0,0.0,0.018314461410045623,0.2713694717054017,3.866898536682129,57000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.879965782165527,21.324697494506836,8150.6661241054535
114,114.0,500.0,0.0,0.0,0.0,118.12388610839844,-181.4425503540039,0.0,0.0,0.0,0.0,0.0,0.003185113251209259,0.2565776978165037,3.975400447845459,57500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.909643173217773,21.245307683944702,8195.243383169174
115,115.0,500.0,0.0,0.0,0.0,93.98689270019531,-185.46793994140626,0.0,0.0,0.0,0.0,0.0,0.009541904598474503,0.2521901897902349,3.924846649169922,58000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.604875326156616,21.330909967422485,8239.61231970787
116,116.0,500.0,0.0,0.0,0.0,114.9975814819336,-190.3226597290039,0.0,0.0,0.0,0.0,0.0,-0.009235792726278304,0.25322812520314797,4.0735883712768555,58500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.363402366638184,22.114660263061523,8282.871766328812
117,117.0,500.0,0.0,0.0,0.0,117.1429214477539,-193.81846606445313,0.0,0.0,0.0,0.0,0.0,-0.006940879613161087,0.2610734264150947,4.0535078048706055,59000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.9237470626831055,21.540356159210205,8325.509259223938
118,118.0,500.0,0.0,0.0,0.0,153.06536865234375,-200.6869194946289,0.0,0.0,0.0,0.0,0.0,-0.006326910197734833,0.2714756598961458,4.046980857849121,59500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.823335409164429,21.226202487945557,8369.673642635345
119,119.0,500.0,0.0,0.0,0.0,183.9317169189453,-203.6808280029297,0.0,0.0,0.0,0.0,0.0,-0.030424052119255064,0.28433302522999254,4.21770715713501,60000.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.14502239227295,21.782100915908813,8413.873413801193
120,120.0,500.0,0.0,0.0,0.0,201.90374755859375,-211.84698150634765,0.0,0.0,0.0,0.0,0.0,-0.021098728775978088,0.30347224638143033,4.140753746032715,60500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.4775426387786865,21.302634716033936,8995.863938808441
121,121.0,500.0,0.0,0.0,0.0,244.03692626953125,-224.67755548095704,0.0,0.0,0.0,0.0,0.0,-0.011381906807422638,0.3086688083577241,4.0742082595825195,61000.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.041508674621582,20.52391529083252,9040.303198575974
122,122.0,500.0,0.0,0.0,0.0,317.73968505859375,-232.81048577880858,0.0,0.0,0.0,0.0,0.0,-0.05736647498607635,0.34231674307114424,4.344069004058838,61500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.919368028640747,21.43587827682495,9083.609076976776
123,123.0,500.0,0.0,0.0,0.0,451.3453369140625,-243.60052850341796,0.0,0.0,0.0,0.0,0.0,-0.09148191872239113,0.38608592784614554,4.4916863441467285,62000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.718313694000244,21.670336961746216,9127.683230161667
124,124.0,500.0,0.0,0.0,0.0,509.1796875,-259.1055322265625,0.0,0.0,0.0,0.0,0.0,-0.09492881816625595,0.4450393074212978,4.441900253295898,62500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.489753246307373,20.824413061141968,9170.720237731934
125,125.0,500.0,0.0,0.0,0.0,546.4721069335938,-265.8415352783203,0.0,0.0,0.0,0.0,0.0,-0.07113374757766723,0.48995706178721976,4.29755973815918,63000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.728366136550903,20.94599461555481,9212.728739023209
126,126.0,500.0,0.0,0.0,0.0,476.95306396484375,-273.25514361572266,0.0,0.0,0.0,0.0,0.0,0.08953950732946396,0.48575966644713775,3.640024423599243,63500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.605027198791504,20.937381744384766,9256.46979546547
127,127.0,500.0,0.0,0.0,0.0,514.5714111328125,-284.27358068847656,0.0,0.0,0.0,0.0,0.0,-0.013533574521541596,0.47383936305952107,4.0574140548706055,64000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.895398139953613,21.650210857391357,9301.427619457245
128,128.0,500.0,0.0,0.0,0.0,521.2469482421875,-292.20523718261717,0.0,0.0,0.0,0.0,0.0,-0.05102429407835007,0.5033635715531297,4.2061991691589355,64500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.473402500152588,21.573028802871704,9345.635470867157
129,129.0,500.0,0.0,0.0,0.0,571.2616577148438,-301.5379349365234,0.0,0.0,0.0,0.0,0.0,-0.0318517447412014,0.5220812696148174,4.123538017272949,65000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.310027599334717,20.068722009658813,9388.127601623535
130,130.0,500.0,0.0,0.0,0.0,700.4096069335938,-304.95070544433594,0.0,0.0,0.0,0.0,0.0,0.01822048403322697,0.5150061440788544,3.929701566696167,65500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.328917741775513,21.94264054298401,9434.661493301392
131,131.0,500.0,0.0,0.0,0.0,879.7349243164062,-312.7814127197266,0.0,0.0,0.0,0.0,0.0,-0.041450144212692976,0.5324099498056754,4.158778667449951,66000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.614298343658447,20.829395294189453,9476.94807100296
132,132.0,500.0,0.0,0.0,0.0,1011.3817749023438,-319.64987451171874,0.0,0.0,0.0,0.0,0.0,-0.02540394651889801,0.57806780041289,4.089180946350098,66500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.490327835083008,21.809459686279297,9521.896917581558
133,133.0,500.0,0.0,0.0,0.0,1056.478515625,-330.43311920166013,0.0,0.0,0.0,0.0,0.0,-0.034450868409127,0.6279390809019024,4.11187219619751,67000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.746157169342041,20.876890659332275,9564.490496397018
134,134.0,500.0,0.0,0.0,0.0,1033.5107421875,-343.76208367919924,0.0,0.0,0.0,0.0,0.0,-0.045399373944848775,0.6916363220950205,4.134548664093018,67500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.957087993621826,20.384896516799927,9605.974942445755
135,135.0,500.0,0.0,0.0,0.0,1176.651123046875,-350.7785726318359,0.0,0.0,0.0,0.0,0.0,-0.025698895027860998,0.7261029235468347,4.0718841552734375,68000.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.677244424819946,21.52956199645996,9652.483037948608
136,136.0,500.0,0.0,0.0,0.0,1075.337890625,-364.03621228027345,0.0,0.0,0.0,0.0,0.0,0.047314999433234334,0.7285071949236526,3.8735713958740234,68500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.037848949432373,20.439924001693726,9697.539447307587
137,137.0,500.0,0.0,0.0,0.0,1194.2037353515625,-373.565439453125,0.0,0.0,0.0,0.0,0.0,0.008344285122817383,0.7064462027708676,3.9766929149627686,69000.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.84601616859436,22.024638175964355,9742.142887830734
138,138.0,500.0,0.0,0.0,0.0,1757.3795166015625,-383.6290523681641,0.0,0.0,0.0,0.0,0.0,-0.061651694010826756,0.7796627677672642,4.164896011352539,69500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.797174453735352,21.490898847579956,9785.325756788254
139,139.0,500.0,0.0,0.0,0.0,2082.95068359375,-397.1112681884766,0.0,0.0,0.0,0.0,0.0,0.0994250386459753,0.7345901241672943,3.7425336837768555,70000.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.783504247665405,21.13258647918701,9829.060289144516
140,140.0,500.0,0.0,0.0,0.0,1166.046875,-398.3411560058594,0.0,0.0,0.0,0.0,0.0,0.022467950623482467,0.7600735388817625,3.9416494369506836,70500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.437298059463501,21.828293800354004,10410.806152105331
141,141.0,500.0,0.0,0.0,0.0,1183.8861083984375,-404.9942376708984,0.0,0.0,0.0,0.0,0.0,-0.011904090628027915,0.7471541685496728,4.032156467437744,71000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.58422327041626,20.477548122406006,10452.126754283905
142,142.0,500.0,0.0,0.0,0.0,1021.594482421875,-409.65245361328124,0.0,0.0,0.0,0.0,0.0,-0.00491578609100543,0.7361129241873452,4.0135016441345215,71500.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.652750730514526,20.496145963668823,10492.963272809982
143,143.0,500.0,0.0,0.0,0.0,1176.6502685546875,-412.5383201904297,0.0,0.0,0.0,0.0,0.0,0.015420884236693383,0.7166872719178228,3.957547664642334,72000.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.7010862827301025,20.418187856674194,10536.303502082825
144,144.0,500.0,0.0,0.0,0.0,1296.5679931640625,-419.1410888671875,0.0,0.0,0.0,0.0,0.0,-0.01564675220940262,0.745166039203949,4.042401313781738,72500.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.494466543197632,22.064472913742065,10579.456641674042
145,145.0,500.0,0.0,0.0,0.0,1144.426025390625,-419.0351101074219,0.0,0.0,0.0,0.0,0.0,0.038400506038218735,0.701431509053911,3.8925321102142334,73000.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.379702806472778,21.6651611328125,10622.34108042717
146,146.0,96.0,0.0,0.0,0.0,882.4109497070312,-419.3053894042969,0.0,0.0,0.0,0.0,0.0,0.042697858763858676,0.6810469740854672,3.8749287128448486,73096.0,5000.0,0.0,0.0,0.0,48.0,48.0,1.474712610244751,5.327269077301025,10648.11059308052
147,147.0,500.0,0.0,0.0,0.0,1144.9945068359375,-423.73225952148437,0.0,0.0,0.0,0.0,0.0,-0.021486199498176574,0.6882242295900732,4.063075542449951,73596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.6427836418151855,21.22856378555298,10690.129152297974
148,148.0,500.0,0.0,0.0,0.0,1256.2120361328125,-427.60199768066406,0.0,0.0,0.0,0.0,0.0,-0.01646819093171507,0.7396810776998556,4.045792579650879,74096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.012911319732666,20.58986735343933,10733.346140384674
149,149.0,500.0,0.0,0.0,0.0,1050.0596923828125,-422.86623303222655,0.0,0.0,0.0,0.0,0.0,0.08280037108017131,0.6534640888665646,3.7555153369903564,74596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.835217475891113,20.677948474884033,10774.999069213867
150,150.0,500.0,0.0,0.0,0.0,1138.76025390625,-423.727212890625,0.0,0.0,0.0,0.0,0.0,-0.00394971464574337,0.64095976886871,4.0124430656433105,75096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.847855567932129,20.19607162475586,10816.734581708908
151,151.0,500.0,0.0,0.0,0.0,925.7484741210938,-422.3202664794922,0.0,0.0,0.0,0.0,0.0,0.030159040462225676,0.6049855070338706,3.9019722938537598,75596.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.157292604446411,21.38993763923645,10860.023466348648
152,152.0,500.0,0.0,0.0,0.0,795.5453491210938,-423.28984057617185,0.0,0.0,0.0,0.0,0.0,0.02225648558884859,0.5641955146055593,3.922114372253418,76096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.970777988433838,20.707738399505615,10903.137303113937
153,153.0,500.0,0.0,0.0,0.0,735.7801513671875,-420.63068676757814,0.0,0.0,0.0,0.0,0.0,0.004015646465122699,0.5540634918901353,3.985642910003662,76596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.850347995758057,21.667141914367676,10946.26272034645
154,154.0,500.0,0.0,0.0,0.0,697.08251953125,-420.71212353515625,0.0,0.0,0.0,0.0,0.0,0.0017281220629811287,0.5576572816621433,3.9939255714416504,77096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.66006088256836,21.495072603225708,10990.000920295715
155,155.0,500.0,0.0,0.0,0.0,678.9814453125,-419.80277136230467,0.0,0.0,0.0,0.0,0.0,-0.010978256613016128,0.5686524727238175,4.038944244384766,77596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.468838453292847,20.595840454101562,11032.654673576355
156,156.0,500.0,0.0,0.0,0.0,616.3433837890625,-415.8876672363281,0.0,0.0,0.0,0.0,0.0,0.008713605135679245,0.5599085053157828,3.9690628051757812,78096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.722909450531006,20.604246854782104,11075.246585607529
157,157.0,500.0,0.0,0.0,0.0,621.1790161132812,-413.9724588623047,0.0,0.0,0.0,0.0,0.0,-0.0018304109275341033,0.5559208669487283,4.006680488586426,78596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.328087329864502,20.08600401878357,11117.005697011948
158,158.0,500.0,0.0,0.0,0.0,522.9240112304688,-409.0072696533203,0.0,0.0,0.0,0.0,0.0,0.03714631848037243,0.5243694136462496,3.8613946437835693,79096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.082387685775757,21.193967580795288,11160.651850223541
159,159.0,500.0,0.0,0.0,0.0,544.3214111328125,-403.4144294433594,0.0,0.0,0.0,0.0,0.0,0.00605652666091919,0.511435689615056,3.976438283920288,79596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.933019638061523,20.274476289749146,11202.472420215607
160,160.0,500.0,0.0,0.0,0.0,589.7615966796875,-399.64211352539064,0.0,0.0,0.0,0.0,0.0,0.016067079100757838,0.4845206653349795,3.93442702293396,80096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.980083703994751,23.0774405002594,11788.268303394318
161,161.0,500.0,0.0,0.0,0.0,539.4853515625,-395.57040808105467,0.0,0.0,0.0,0.0,0.0,0.014059348583221436,0.46214494961090935,3.939884901046753,80596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.925962924957275,21.252928495407104,11831.512229681015
162,162.0,500.0,0.0,0.0,0.0,519.7025146484375,-391.63754467773435,0.0,0.0,0.0,0.0,0.0,-0.010635319158434868,0.47119734459264667,4.045534133911133,81096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.831586837768555,21.75867247581482,11875.348967313766
163,163.0,500.0,0.0,0.0,0.0,510.5923156738281,-387.9915853271484,0.0,0.0,0.0,0.0,0.0,-0.026431046694517134,0.5092391680882606,4.106113910675049,81596.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.115307092666626,21.87266182899475,11918.951513051987
164,164.0,500.0,0.0,0.0,0.0,540.6336059570312,-385.38597314453125,0.0,0.0,0.0,0.0,0.0,-0.002276600927114487,0.5072052670983559,4.009081840515137,82096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.875851392745972,21.06890606880188,11963.295231580734
165,165.0,500.0,0.0,0.0,0.0,494.2979431152344,-379.44669079589846,0.0,0.0,0.0,0.0,0.0,0.005300730884075165,0.5086804741999473,3.979335308074951,82596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.903771877288818,21.316139936447144,12007.119478940964
166,166.0,500.0,0.0,0.0,0.0,478.27581787109375,-376.753744140625,0.0,0.0,0.0,0.0,0.0,0.011733561351895332,0.47917191096750045,3.9514150619506836,83096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.439466953277588,20.221402406692505,12048.911870241165
167,167.0,500.0,0.0,0.0,0.0,447.3943176269531,-371.3101016845703,0.0,0.0,0.0,0.0,0.0,0.005194137871265411,0.4643555734139624,3.97778582572937,83596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.788581609725952,21.150644779205322,12092.999713897705
168,168.0,500.0,0.0,0.0,0.0,419.8551940917969,-364.7484425048828,0.0,0.0,0.0,0.0,0.0,0.004483495971187949,0.4591022288503578,3.9806129932403564,84096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.929330825805664,21.60102128982544,12137.298322677612
169,169.0,500.0,0.0,0.0,0.0,462.9973449707031,-362.21696459960935,0.0,0.0,0.0,0.0,0.0,-0.018175203502178192,0.47971102944614025,4.076865196228027,84596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.480874538421631,21.615541219711304,12180.892934083939
170,170.0,500.0,0.0,0.0,0.0,381.6414794921875,-358.81603479003905,0.0,0.0,0.0,0.0,0.0,-0.005576944559812546,0.4889186570108116,4.023069858551025,85096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.7521069049835205,20.734621047973633,12223.568828821182
171,171.0,500.0,0.0,0.0,0.0,419.69732666015625,-354.197779296875,0.0,0.0,0.0,0.0,0.0,0.012436350190313533,0.47947538258297945,3.948737144470215,85596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.894917249679565,20.645121812820435,12266.940439462662
172,172.0,500.0,0.0,0.0,0.0,395.5117492675781,-350.47702307128907,0.0,0.0,0.0,0.0,0.0,0.008010079294443131,0.46589127207263603,3.9658749103546143,86096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.62380838394165,20.156575202941895,12309.314869642258
173,173.0,500.0,0.0,0.0,0.0,398.15313720703125,-346.5331276855469,0.0,0.0,0.0,0.0,0.0,0.00920203491486609,0.44889179747650315,3.9593424797058105,86596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.719227075576782,20.70090675354004,12352.352581739426
174,174.0,500.0,0.0,0.0,0.0,390.2635192871094,-345.33713330078126,0.0,0.0,0.0,0.0,0.0,-0.011960531480610371,0.4609690617029481,4.052408218383789,87096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.701641321182251,20.55002784729004,12396.237114191055
175,175.0,500.0,0.0,0.0,0.0,371.6991271972656,-340.96452014160155,0.0,0.0,0.0,0.0,0.0,0.011279688611626626,0.45022754946841265,3.950409173965454,87596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.865381479263306,21.16934609413147,12440.99736070633
176,176.0,500.0,0.0,0.0,0.0,342.1941223144531,-339.10475720214845,0.0,0.0,0.0,0.0,0.0,0.0071845419146120545,0.4270585918512157,3.96675968170166,88096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.52094054222107,21.29038095474243,12486.914716959
177,177.0,500.0,0.0,0.0,0.0,296.9749450683594,-336.2105874023438,0.0,0.0,0.0,0.0,0.0,0.0031917293220758438,0.42540152813129756,3.9850800037384033,88596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.410441160202026,20.85026526451111,12530.896304607391
178,178.0,500.0,0.0,0.0,0.0,287.67498779296875,-332.63657373046874,0.0,0.0,0.0,0.0,0.0,-0.009336166620254516,0.4401494805193292,4.0430145263671875,89096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.68183445930481,22.689916372299194,12576.1270840168
179,179.0,500.0,0.0,0.0,0.0,314.70574951171875,-330.4290612792969,0.0,0.0,0.0,0.0,0.0,0.008750437155365944,0.4477298851848359,3.961336374282837,89596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.4959375858306885,20.328969478607178,12618.596060276031
180,180.0,500.0,0.0,0.0,0.0,276.0418395996094,-328.0003160400391,0.0,0.0,0.0,0.0,0.0,-0.005489309452474118,0.44695937577633643,4.024758815765381,90096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.010369539260864,21.213126182556152,13207.606726884842
181,181.0,500.0,0.0,0.0,0.0,237.09312438964844,-325.3648494873047,0.0,0.0,0.0,0.0,0.0,0.0282637510150671,0.41312577562873365,3.8663554191589355,90596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.776445388793945,20.11089253425598,13250.001879930496
182,182.0,500.0,0.0,0.0,0.0,249.90403747558594,-320.80884704589846,0.0,0.0,0.0,0.0,0.0,0.0037617551386356354,0.4142945565830258,3.981982946395874,91096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.719278573989868,20.627085208892822,13292.909022808075
183,183.0,500.0,0.0,0.0,0.0,237.44210815429688,-317.0911474609375,0.0,0.0,0.0,0.0,0.0,-0.003143595077097416,0.41259595372653496,4.015331745147705,91596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.67590069770813,20.169087171554565,13335.527393817902
184,184.0,500.0,0.0,0.0,0.0,231.48951721191406,-312.7287912597656,0.0,0.0,0.0,0.0,0.0,0.01986500823497772,0.3980036084350206,3.9016640186309814,92096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.948366165161133,20.47264313697815,13378.45800614357
185,185.0,500.0,0.0,0.0,0.0,208.78656005859375,-306.9593841552734,0.0,0.0,0.0,0.0,0.0,0.000707623653113842,0.3817664241674454,3.996363878250122,92596.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.050652265548706,20.855854988098145,13421.425369977951
186,186.0,500.0,0.0,0.0,0.0,205.91664123535156,-303.68758435058595,0.0,0.0,0.0,0.0,0.0,0.01139009266346693,0.37720021857340563,3.940305709838867,93096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.055610418319702,20.95404028892517,13464.986490726471
187,187.0,500.0,0.0,0.0,0.0,204.33724975585938,-298.32260913085935,0.0,0.0,0.0,0.0,0.0,-0.0057320566000416875,0.3730090942462806,4.030988693237305,93596.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.787064790725708,21.289915800094604,13509.994835615158
188,188.0,500.0,0.0,0.0,0.0,199.587646484375,-295.16431909179687,0.0,0.0,0.0,0.0,0.0,0.013506409764289856,0.3737402396538547,3.928645133972168,94096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.182738065719604,20.40194582939148,13552.843306064606
189,189.0,500.0,0.0,0.0,0.0,186.70350646972656,-290.0457653808594,0.0,0.0,0.0,0.0,0.0,0.023066071286797524,0.3521744140689162,3.8713955879211426,94596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.936116456985474,20.977723598480225,13597.067235469818
190,190.0,500.0,0.0,0.0,0.0,170.50680541992188,-285.46308264160155,0.0,0.0,0.0,0.0,0.0,0.009204994082450867,0.34021084150980385,3.9464681148529053,95096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.028437852859497,20.61143398284912,13640.408815860748
191,191.0,500.0,0.0,0.0,0.0,175.95297241210938,-281.944203125,0.0,0.0,0.0,0.0,0.0,-0.010399220138788223,0.3434110722316967,4.061108112335205,95596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.625848054885864,20.455254793167114,13683.798456668854
192,192.0,500.0,0.0,0.0,0.0,179.48699951171875,-277.29458587646485,0.0,0.0,0.0,0.0,0.0,0.015400579378008842,0.33081874915484055,3.907881498336792,96096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.6313347816467285,19.06716752052307,13725.047707796097
193,193.0,500.0,0.0,0.0,0.0,173.75477600097656,-271.9477221069336,0.0,0.0,0.0,0.0,0.0,0.016702486261725425,0.3128453780916365,3.89465069770813,96596.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.935764312744141,20.26648497581482,13767.841543674469
194,194.0,500.0,0.0,0.0,0.0,167.96592712402344,-266.64542504882814,0.0,0.0,0.0,0.0,0.0,0.011009830296039582,0.297606760903581,3.9267611503601074,97096.0,5000.0,0.0,0.0,0.0,250.0,250.0,7.7419753074646,20.320192575454712,13810.640238046646
195,195.0,500.0,0.0,0.0,0.0,167.04481506347656,-261.7163803100586,0.0,0.0,0.0,0.0,0.0,-0.01391905453801155,0.3035298097884036,4.0929460525512695,97596.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.716692209243774,21.84646964073181,13855.170943021774
196,196.0,500.0,0.0,0.0,0.0,176.25140380859375,-257.0595192260742,0.0,0.0,0.0,0.0,0.0,0.015108463943004607,0.2954567652093515,3.899170160293579,98096.0,5000.0,0.0,0.0,0.0,250.0,250.0,8.669620037078857,22.978402853012085,13899.791419267654
